timestamp,regionID,windPower_kWh,solarPower_kWh,windSpeed_m/s,cloudCover_pct,temperature_C
1675422000,09188113,1976.3510876190462,28.942143438703365,10.7,100.0,3.3
1675422000,09375,190.78754069191086,2248.1576464623686,7.6,100.0,5.7
1675422000,09186,3848.7291537470496,1996.4477741039884,8.2,100.0,5.6
